1981/092   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 6:10:25 0.94 262.13 294.52 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.41 363.8  29048.
 6:13:07 0.94 262.13 294.50 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 361.3  25215.
 6:15:49 0.94 262.13 294.47 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.74 364.1  25984.
 6:18:31 0.94 262.13 294.45 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 369.1  26530.
 6:21:13 0.94 262.13 294.42 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.71 374.7  22012.
 6:23:55 0.94 262.13 294.40 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.91 379.9  24588.
 6:26:37 0.94 262.12 294.37 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.71 376.4  22993.
 6:29:19 0.94 262.12 294.35 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.21 360.0  21011.
 6:32:01 0.94 262.12 294.32 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.79 363.2  28278.
 6:34:43 0.94 262.12 294.30 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.06 364.9  18932.
 6:37:25 0.94 262.12 294.27 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.95 360.2  28859.
 6:40:07 0.94 262.12 294.25 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.70 360.5  23652.
 6:42:49 0.94 262.12 294.22 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.27 362.4  16694.
 6:45:31 0.94 262.12 294.20 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.02 366.6  31374.
 6:48:13 0.94 262.12 294.17 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.87 362.8  37081.
 6:50:55 0.94 262.12 294.14 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.21 366.2  25471.
 6:53:37 0.94 262.12 294.12 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.58 362.5  29762.
 6:56:19 0.94 262.12 294.10 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.75 357.9  21134.
 6:59:01 0.94 262.12 294.07 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.87 371.3  27154.
 7:01:43 0.94 262.12 294.04 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.36 359.0  14196.
 7:04:25 0.94 262.12 294.02 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.92 362.6  26309.
 7:07:07 0.94 262.12 293.99 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.72 362.5  19286.
 7:09:49 0.94 262.12 293.97 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.01 362.5  16294.
 7:12:31 0.94 262.12 293.95 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.92 364.3  22541.
 7:15:13 0.94 262.12 293.92 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.25 366.8  12084.
 7:17:55 0.94 262.12 293.89 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.15 368.8  28534.
 7:20:37 0.94 262.12 293.87 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.52 365.4  24078.
 7:23:19 0.94 262.12 293.84 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.84 355.0  23145.
 7:26:01 0.94 262.12 293.82 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.27 358.2  12565.
 7:28:43 0.94 262.11 293.79 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.66 351.9  21891.
 7:31:25 0.94 262.11 293.77 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.02 357.7  25289.
 7:34:07 0.94 262.11 293.74 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.89 360.4  18208.
 7:36:49 0.94 262.11 293.72 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.38 363.9  15336.
 7:39:31 0.94 262.11 293.69 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.39 365.6  21147.
 7:42:13 0.94 262.11 293.67 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.50 361.8  15177.
 7:44:55 0.94 262.11 293.64 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.80 355.5  19929.
 7:47:37 0.94 262.11 293.62 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.58 361.8  15703.
 7:50:19 0.94 262.11 293.59 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.81 359.7  15742.
 7:53:01 0.94 262.11 293.57 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.73 369.2  25309.
 7:55:43 0.94 262.11 293.54 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.06 365.3  27115.
 7:58:25 0.94 262.11 293.52 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  2.69 367.2  21856.
 8:01:07 0.94 262.11 293.49 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.24 364.6  23496.
 8:03:49 0.94 262.11 293.47 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.28 368.6  20797.
 8:06:31 0.94 262.11 293.44 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.64 364.4  25273.
 8:09:13 0.94 262.11 293.42 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.84 372.1  20043.
 8:11:55 0.94 262.11 293.39 -2.31 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.36 364.0  22567.
 8:14:37 0.94 262.11 293.37 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.73 362.8  14280.
 8:17:19 0.94 262.11 293.34 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.03 360.8  17191.
 8:20:01 0.94 262.11 293.31 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.48 361.3  12711.
 8:22:43 0.94 262.11 293.29 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.02 361.7  31689.
 8:25:25 0.94 262.11 293.27 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.83 366.4  11932.
 8:28:07 0.94 262.11 293.24 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.05 361.6  24779.
 8:30:49 0.94 262.11 293.21 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.71 365.2  13341.
 8:33:31 0.94 262.10 293.19 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.08 373.9  39323.
 8:36:13 0.94 262.10 293.16 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.55 371.0  22401.
 8:38:55 0.94 262.10 293.14 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.28 371.0  32611.
 8:41:37 0.94 262.10 293.11 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.25 374.8  23620.
 8:44:19 0.94 262.10 293.09 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.23 374.5  23048.
 8:47:01 0.94 262.10 293.06 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.81 360.7  39982.
 8:49:43 0.94 262.10 293.04 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.24 360.9  29519.
 8:52:25 0.94 262.10 293.01 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.81 363.5  13754.
 8:55:07 0.94 262.10 292.99 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.06 368.4  15222.
 8:57:49 0.94 262.10 292.96 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.03 367.6  15502.
 9:00:31 0.94 262.10 292.94 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.06 364.3  16405.
 9:03:13 0.94 262.10 292.91 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.65 362.9  10947.
 9:05:55 0.94 262.10 292.89 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.82 367.5  14576.
 9:08:37 0.94 262.10 292.86 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.65 367.3  20865.
 9:11:19 0.94 262.10 292.84 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.37 369.5  24230.
 9:14:01 0.94 262.10 292.81 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.20 368.2  26413.
 9:16:43 0.94 262.10 292.79 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.39 367.5  30006.
 9:19:25 0.94 262.10 292.76 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.88 367.4  22180.
 9:22:07 0.94 262.10 292.73 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.31 369.1  19176.
 9:24:49 0.94 262.10 292.71 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.14 369.1  15817.
 9:27:31 0.94 262.10 292.69 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.19 371.5  15014.
 9:30:13 0.94 262.10 292.66 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.69 371.6  13546.
 9:32:55 0.94 262.10 292.63 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.50 374.8  13627.
 9:35:37 0.94 262.10 292.61 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.35 373.2  24646.
 9:38:19 0.94 262.09 292.58 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.09 374.3  12425.
 9:41:01 0.94 262.09 292.56 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.18 373.2  17964.
 9:43:43 0.94 262.09 292.54 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.42 361.2  20118.
 9:46:25 0.94 262.09 292.51 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.66 371.8  18620.
 9:49:07 0.94 262.09 292.48 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.64 376.1  16174.
 9:51:49 0.94 262.09 292.46 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.20 371.0  15937.
 9:54:31 0.94 262.09 292.43 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.72 368.5  18250.
 9:57:13 0.94 262.09 292.41 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.15 372.4  18669.
 9:59:55 0.94 262.09 292.38 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.97 373.8  20917.
10:02:37 0.94 262.09 292.36 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.80 370.3  15684.
10:05:19 0.94 262.09 292.33 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.47 371.9  21212.
10:08:01 0.94 262.09 292.31 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.43 371.2  15979.
10:10:43 0.94 262.09 292.28 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.83 374.9  15342.
10:13:25 0.94 262.09 292.26 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.87 368.2  20852.
10:16:07 0.94 262.09 292.23 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.83 360.8  16704.
10:18:49 0.94 262.09 292.21 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.90 363.9  11779.
10:21:31 0.94 262.09 292.18 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.37 359.0  14206.
10:24:13 0.94 262.09 292.16 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.61 358.9  20745.
10:26:55 0.94 262.09 292.13 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.06 353.3   9723.
10:29:37 0.94 262.09 292.11 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.72 365.7  12032.
10:32:19 0.94 262.09 292.08 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.00 359.9  19049.
10:35:01 0.94 262.09 292.05 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.87 380.8  14881.
10:37:43 0.94 262.09 292.03 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.64 385.0  18113.
10:40:25 0.94 262.09 292.01 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.83 375.3  20871.
10:43:07 0.94 262.08 291.98 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.81 371.1  37019.
10:45:49 0.94 262.08 291.96 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.48 372.2  21037.
10:48:31 0.94 262.08 291.93 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.50 366.8  30958.
10:51:13 0.94 262.08 291.90 -2.32 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.59 369.0  27722.
10:53:55 0.94 262.08 291.88 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.11 361.4  22414.
10:56:37 0.94 262.08 291.86 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.52 365.6   9252.
10:59:19 0.94 262.08 291.83 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.87 367.3  25322.
11:02:01 0.94 262.08 291.80 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.29 366.7   9648.
11:04:43 0.94 262.08 291.78 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.20 366.7  24688.
11:07:25 0.94 262.08 291.75 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.50 359.8   9648.
11:10:07 0.94 262.08 291.73 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.86 361.4  19046.
11:12:49 0.94 262.08 291.71 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.24 360.6  11565.
11:15:31 0.94 262.08 291.68 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.15 361.2  15515.
11:18:13 0.94 262.08 291.65 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.86 364.0  12503.
11:20:55 0.94 262.08 291.63 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.97 361.3  17421.
11:23:37 0.94 262.08 291.60 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.09 373.5  28450.
11:26:19 0.94 262.08 291.58 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.66 377.3  35808.
11:29:01 0.94 262.08 291.55 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.84 358.2  43312.
11:31:43 0.94 262.08 291.53 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.16 358.0  46599.
11:34:25 0.94 262.08 291.50 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.06 365.0  57836.
11:37:07 0.94 262.08 291.48 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.36 346.5  24724.
11:39:49 0.94 262.08 291.45 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.61 359.0  50354.
11:42:31 0.94 262.08 291.43 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.73 351.6  44881.
11:45:13 0.94 262.08 291.40 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.81 368.3  94394.
11:47:55 0.94 262.07 291.38 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.39 360.8  69764.
11:50:37 0.94 262.07 291.35 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.18 356.5  80539.
11:53:19 0.94 262.07 291.33 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.60 349.6  34759.
11:56:01 0.94 262.07 291.30 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.74 350.0  24487.
11:58:43 0.94 262.07 291.28 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.58 360.5  63598.
12:01:25 0.94 262.07 291.25 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  4.83 361.4  87887.
12:04:07 0.94 262.07 291.22 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.64 365.2  61717.
12:06:49 0.94 262.07 291.20 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.52 363.7  85064.
12:09:31 0.94 262.07 291.18 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.19 359.2  34443.
12:12:13 0.94 262.07 291.15 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.35 361.9  51917.
12:14:55 0.94 262.07 291.13 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.83 361.9  57689.
12:17:37 0.94 262.07 291.10 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.16 363.0 104876.
12:20:19 0.94 262.07 291.07 -2.33 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  3.88 350.1  14501.
