1976/294   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
 0:00:28 0.29 269.41 148.69  4.69 1647 118.92   324.4 264886.  0.98  3.64   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 93.87 311.0 194735.
 1:42:24 0.29 269.90 148.24  4.74 1647 173.60   355.7  96775. -1.33 -3.04  12.79 -20.28 -17.42 5.83 1.51 4.26  2.28 353.6 167412.133.40 359.3  85931.
 1:43:05 0.29 269.90 148.24  4.74 1647 172.36   343.4  70699. -2.46 -5.55   5.09 -17.54 -25.60 3.19 3.05 3.53  2.53 338.4 176703.136.50 346.1  72428.
 1:43:45 0.29 269.90 148.23  4.74 1647 168.16   326.1  60002. -2.28 -6.05  -4.59 -15.89 -22.76 3.32 6.58 3.78  2.47 327.7 162436.132.61 329.8  62539.
 1:44:26 0.29 269.91 148.23  4.74 1647 190.18   344.5 101154. -1.76 -5.04   5.55 -17.91 -19.07 5.26 5.66 3.06  2.21 341.7 144284.148.34 347.6 112280.
 1:45:06 0.29 269.91 148.23  4.74 1647 171.80   342.5  72434. -2.27 -4.16   7.21 -23.92 -15.90 3.61 2.00 1.87  2.16 348.6 144517.134.49 346.2  82394.
 1:45:47 0.29 269.91 148.22  4.74 1647 184.39   325.4  63222. -3.40 -2.93   6.02 -18.55 -18.51 7.03 7.37 7.30 -1.00  -1.0     -1.146.41 331.0  73691.
 1:46:27 0.29 269.92 148.22  4.74 1647 176.22   332.2  57387. -1.65 -5.74   3.08 -14.23 -21.29 6.33 6.73 4.44  3.40 329.3 172337.136.08 335.0  59463.
 1:47:08 0.29 269.92 148.22  4.74 1647 173.80   316.1  59301. -1.94 -5.68 -17.03 -13.15 -22.50 3.91 4.26 2.08 -1.00  -1.0     -1.138.37 317.9  61503.
 1:47:48 0.29 269.92 148.22  4.74 1647 251.37   340.3 137985.  0.13 -7.21   5.11 -14.43 -17.9710.02 6.54 7.00  2.58 352.7 169959.196.58 340.9 139395.
 1:48:29 0.29 269.93 148.21  4.74 1647  -1.00    -1.0     -1. -1.00 -1.00   3.09 -12.01 -22.83 1.76 1.71 1.69 -1.00  -1.0     -1.130.62 338.2  99312.
 1:49:09 0.29 269.93 148.21  4.74 1647 157.27   341.8 141327. -0.24 -6.73   1.92 -14.62 -26.41 2.24 5.38 2.86 -1.00  -1.0     -1.131.90 335.9 126232.
 1:49:50 0.29 269.93 148.21  4.74 1647  -1.00    -1.0     -1. -1.00 -1.00   5.67 -18.16 -25.98 6.21 2.70 1.07 -1.00  -1.0     -1.134.52 337.7  85577.
 1:50:30 0.29 269.94 148.21  4.74 1647  -1.00    -1.0     -1. -1.00 -1.00  20.35 -15.93 -20.22 1.08 2.29 1.60 -1.00  -1.0     -1.132.48 353.9 104185.
 1:51:11 0.29 269.94 148.20  4.74 1647 166.84   349.3 125504.  0.00  0.00  14.21 -14.70 -20.99 1.84 1.19 1.52 -1.00  -1.0     -1.129.92 351.2  82608.
 1:51:51 0.29 269.94 148.20  4.74 1647 173.63   348.5 120969. -0.94 -6.08  11.35 -13.83 -24.08 1.05 1.95 1.26 -1.00  -1.0     -1.138.41 343.1  97220.
 1:52:32 0.29 269.95 148.20  4.75 1647 166.75   352.7  86685. -1.53 -4.94  16.02 -21.40 -13.40 3.90 3.47 7.63 -1.00  -1.0     -1.137.70 347.4  83102.
 1:53:12 0.29 269.95 148.19  4.75 1647 178.85   355.2 130169. -1.79 -4.04  13.67 -21.62 -12.22 2.94 1.64 2.69 -1.00  -1.0     -1.133.31 350.3 102791.
 1:53:53 0.29 269.95 148.19  4.75 1647 174.40   350.0 143520. -1.82 -4.20   8.30 -17.22 -15.65 2.70 1.63 1.86 -1.00  -1.0     -1.139.09 347.9 126813.
 1:54:33 0.29 269.96 148.19  4.75 1647 161.51   346.1 117633. -1.02 -5.59  -3.81 -11.91 -15.5912.87 8.01 3.35 -1.00  -1.0     -1.130.50 338.7 102677.
 1:55:14 0.29 269.96 148.19  4.75 1647 153.78   318.7 178590.  2.29 -4.00 -28.95   5.84 -12.23 1.99 1.32 1.24 -1.00  -1.0     -1.124.98 310.0 158210.
 1:55:54 0.29 269.96 148.18  4.75 1647 131.53   323.6 202048.  2.22 -3.02 -33.32  17.09   1.53 2.11 5.02 5.11 -1.00  -1.0     -1.119.93 309.3 177765.
 1:56:35 0.29 269.96 148.18  4.75 1647 112.88   317.7 218621.  5.43 -0.91 -27.30  18.34  -1.27 3.81 1.67 4.35 -1.00  -1.0     -1.109.00 301.2 175813.
 1:57:15 0.29 269.97 148.18  4.75 1647 145.67   318.4 175310.  5.40 -2.30 -24.13  17.73  -5.47 0.57 0.67 0.72 -1.00  -1.0     -1.122.91 303.9 125556.
 1:57:56 0.29 269.97 148.17  4.75 1647 166.29   317.3 177983.  5.32 -2.62 -25.45  19.91  -5.39 1.55 1.70 1.53 -1.00  -1.0     -1.138.65 298.1 115272.
 1:58:36 0.29 269.97 148.17  4.75 1647 146.49   320.4 161854.  4.89 -2.40 -21.99  18.00  -2.99 1.63 1.22 1.22 -1.00  -1.0     -1.131.18 304.8 131426.
 1:59:17 0.29 269.98 148.17  4.75 1647 126.83   319.0 202928.  4.02 -1.44 -29.73  16.19   0.02 1.50 1.28 1.78 -1.00  -1.0     -1.115.96 304.5 170810.
 1:59:57 0.29 269.98 148.16  4.75 1647 130.44   321.3 216841.  4.07 -1.99 -29.82  16.91  -1.68 1.08 0.96 0.82 -1.00  -1.0     -1.112.50 310.4 189424.
 2:00:38 0.29 269.98 148.16  4.75 1647 133.19   321.3 199595.  4.54 -2.66 -28.11  17.24  -1.69 0.55 1.27 1.11 -1.00  -1.0     -1.119.04 305.8 167555.
 2:01:18 0.29 269.99 148.16  4.75 1647 124.77   323.7 230511.  3.97 -1.65 -23.58  17.95   2.62 4.90 3.29 4.72 -1.00  -1.0     -1.115.31 307.5 190304.
 2:01:59 0.29 269.99 148.15  4.75 1647 111.77   332.9 235075.  3.27 -2.18 -33.09  19.53  -8.98 1.17 1.25 3.17 -1.00  -1.0     -1.100.98 319.0 209259.
 2:02:39 0.29 269.99 148.15  4.75 1647 116.55   326.9 178906.  3.76 -4.19 -34.44  19.74 -12.45 0.77 0.66 0.56 -1.00  -1.0     -1. 90.86 316.4 170063.
 2:03:20 0.29 270.00 148.15  4.75 1647 119.30   333.4 217065.  2.32 -4.44 -35.08  17.14 -10.07 0.90 1.26 1.67 -1.00  -1.0     -1. 92.40 320.5 192790.
 2:04:00 0.29 270.00 148.15  4.75 1647 118.65   327.4 233909.  2.22 -2.05 -35.11  16.35  -8.88 1.31 0.97 0.98 -1.00  -1.0     -1. 91.05 315.4 186068.
 2:04:41 0.29 270.00 148.14  4.75 1647 137.83   323.3 228912.  5.12 -4.05 -33.23  17.07  -6.68 2.60 2.77 3.48 -1.00  -1.0     -1.104.98 307.2 176456.
 2:05:21 0.29 270.01 148.14  4.75 1647 123.99   319.1 236364.  5.01 -1.91 -32.06  14.11 -14.45 1.44 4.69 6.51 -1.00  -1.0     -1.106.51 307.0 198097.
 2:06:02 0.29 270.01 148.14  4.75 1647 113.99   326.1 183515.  1.90 -6.68 -31.27  11.85 -19.98 1.35 3.79 2.87 -1.00  -1.0     -1. 99.80 309.6 129548.
 2:06:42 0.29 270.01 148.13  4.75 1647 120.83   326.2 183700.  4.24 -3.55 -34.01  15.93  -8.58 2.74 4.91 5.25 -1.00  -1.0     -1. 98.55 312.7 159363.
 2:07:23 0.29 270.02 148.13  4.75 1647 124.45   310.1 255598.  1.28 -0.64 -37.26  10.63  -3.74 0.91 2.86 1.33 -1.00  -1.0     -1.105.40 299.6 174673.
 2:08:03 0.29 270.02 148.13  4.75 1647 117.65   318.1 217384.  4.50 -2.93 -34.03  18.42  -7.67 0.88 1.34 1.60 -1.00  -1.0     -1.100.12 304.8 194316.
 2:08:44 0.29 270.02 148.12  4.75 1647 116.75   319.5 227964.  4.46 -2.27 -33.38  18.74  -8.35 1.00 1.23 1.38 -1.00  -1.0     -1.103.45 308.1 215171.
 2:09:24 0.29 270.03 148.12  4.75 1647 116.12   321.5 217546.  4.68 -2.12 -33.80  19.33  -5.45 1.12 2.74 1.67 -1.00  -1.0     -1.101.13 307.0 189814.
 2:10:05 0.29 270.03 148.12  4.75 1647 115.22   324.4 223072.  5.83 -1.99 -30.83  24.10  -4.99 0.33 0.51 0.56 -1.00  -1.0     -1.100.85 305.9 162887.
 2:10:45 0.29 270.03 148.11  4.75 1647 126.62   323.5 195424.  4.97 -1.66 -38.44   8.03  -9.65 1.70 3.91 3.44 -1.00  -1.0     -1. 93.33 309.5 183125.
 2:11:26 0.29 270.04 148.11  4.75 1647 105.91   323.5 207547.  1.31 -3.44 -38.81   9.17 -12.31 0.32 0.80 0.75 -1.00  -1.0     -1. 93.83 308.3 158447.
 2:12:06 0.29 270.04 148.11  4.76 1647 114.28   322.7 232187.  1.98 -3.04 -38.98   9.55 -12.73 0.45 0.50 0.79 -1.00  -1.0     -1. 92.47 310.2 172032.
 2:12:47 0.29 270.04 148.10  4.76 1647 107.69   322.0 240051.  2.16 -2.13 -39.04  10.17 -12.09 0.37 0.37 0.66 -1.00  -1.0     -1. 87.13 310.0 141941.
 2:13:27 0.29 270.05 148.10  4.76 1647 104.31   324.2 220021.  2.33 -3.14 -38.73   9.83 -12.54 0.48 0.52 0.51 -1.00  -1.0     -1. 87.57 310.6 163982.
 2:14:08 0.29 270.05 148.10  4.76 1647 116.19   318.1 226658.  2.38 -4.10 -37.81  10.55 -13.23 0.35 0.74 0.61 -1.00  -1.0     -1. 94.44 307.5 156410.
 2:14:48 0.29 270.05 148.10  4.76 1647 123.07   316.0 232960.  2.62 -3.49 -37.65  10.05 -12.85 0.27 0.41 0.32 -1.00  -1.0     -1. 94.44 302.1 130351.
 2:15:29 0.29 270.05 148.10  4.76 1647 121.23   313.1 206995.  2.29 -4.26 -36.36   6.91 -14.53 0.15 0.98 0.68 -1.00  -1.0     -1.100.89 303.0 162449.
 2:16:09 0.29 270.06 148.09  4.76 1647 120.79   315.3 211819.  2.64 -4.04 -36.72   9.02 -14.84 0.41 0.84 0.37 -1.00  -1.0     -1. 88.39 304.5 127128.
 2:16:50 0.29 270.06 148.09  4.76 1647 124.13   315.9 221444.  1.89 -3.70 -36.71  11.41 -14.53 0.29 1.70 0.74 -1.00  -1.0     -1. 88.34 307.2 136357.
 2:17:30 0.29 270.06 148.09  4.76 1647 107.53   325.7 218300.  3.97 -3.95 -36.18  13.37 -12.78 0.49 1.59 1.67 -1.00  -1.0     -1. 88.10 306.5 120875.
 2:18:11 0.29 270.07 148.08  4.76 1647 108.18   319.3 236065.  4.12 -3.64 -33.31  16.22 -14.77 1.44 1.21 1.41 -1.00  -1.0     -1. 94.95 304.6 153246.
 2:18:51 0.29 270.07 148.08  4.76 1647 120.41   317.5 189385.  3.31 -4.03 -35.10   9.25 -15.63 0.54 0.98 0.66 -1.00  -1.0     -1. 88.41 305.4 129419.
 2:19:32 0.29 270.07 148.08  4.76 1647 105.99   320.6 205189.  2.30 -3.79 -34.66   7.76 -15.56 0.64 1.20 0.91 -1.00  -1.0     -1. 93.88 304.8 146135.
 2:20:12 0.29 270.08 148.08  4.76 1647 119.28   315.1 184210.  2.65 -5.90 -33.58  10.25 -15.87 0.89 1.30 1.88 -1.00  -1.0     -1. 98.06 300.2 130504.
 2:20:53 0.29 270.08 148.07  4.76 1647 114.36   312.8 206602.  3.02 -4.33 -34.55  10.63 -13.57 0.65 1.27 1.30 -1.00  -1.0     -1. 99.01 297.6 149822.
 2:21:33 0.29 270.08 148.07  4.76 1647 114.89   311.2 221870.  3.65 -4.04 -34.93  12.48 -12.64 0.42 0.88 0.87 -1.00  -1.0     -1. 94.77 296.4 124656.
 2:22:14 0.29 270.09 148.07  4.76 1647 108.43   311.3 169365.  3.57 -4.62 -35.08   9.98 -13.20 0.31 2.31 1.14 -1.00  -1.0     -1. 95.24 293.7 105237.
 2:22:54 0.29 270.09 148.06  4.76 1647 116.90   312.5 207541.  2.23 -4.73 -34.93   7.77 -14.45 0.38 1.09 0.91 -1.00  -1.0     -1. 99.84 298.0 134574.
 2:23:35 0.29 270.09 148.06  4.76 1647 114.11   311.2 207982.  3.36 -5.57 -34.35   9.37 -15.81 0.76 1.08 1.02 -1.00  -1.0     -1. 93.10 294.6 105604.
 2:24:15 0.29 270.10 148.06  4.76 1647 110.01   311.8 202431.  3.03 -5.51 -35.38   7.58 -14.93 1.13 0.96 1.78 -1.00  -1.0     -1. 91.91 293.9  85821.
 2:24:56 0.29 270.10 148.05  4.76 1647 112.10   308.9 208447.  2.11 -3.69 -35.72   5.67 -13.77 1.00 0.77 0.99 -1.00  -1.0     -1. 91.77 293.6 109398.
 2:25:36 0.29 270.10 148.05  4.76 1647 110.96   311.1 222091.  1.30 -4.32 -33.54   7.90 -15.77 1.60 2.11 1.79 -1.00  -1.0     -1.102.85 295.1 123786.
 2:26:17 0.29 270.11 148.05  4.76 1647 127.11   316.4 183564.  3.18 -5.63 -32.73   9.51 -16.52 1.51 1.83 2.59 -1.00  -1.0     -1.101.76 305.3 136175.
 2:26:57 0.29 270.11 148.04  4.76 1647 118.55   301.6 188352.  2.55 -3.29 -34.14   8.79 -12.48 0.77 1.61 1.66 -1.00  -1.0     -1.101.28 291.3 131517.
 2:27:38 0.29 270.11 148.04  4.76 1647 117.04   308.6 224702.  2.14 -4.12 -35.27   8.15 -12.33 0.19 0.92 0.36 -1.00  -1.0     -1.101.47 294.8 156319.
 2:28:18 0.29 270.12 148.04  4.76 1647 113.79   309.2 186306.  3.06 -3.99 -34.60   7.40 -15.06 0.35 0.41 0.40 -1.00  -1.0     -1.101.66 294.8 122084.
 2:28:59 0.29 270.12 148.03  4.76 1647 124.57   307.5 196610.  2.56 -4.67 -34.84   6.92 -15.06 0.38 0.57 0.50 -1.00  -1.0     -1.101.87 293.4 109129.
 2:29:39 0.29 270.12 148.03  4.76 1647 112.87   309.9 202194.  2.18 -4.42 -36.00   6.86 -13.35 0.65 0.94 1.20 -1.00  -1.0     -1.102.60 295.0 120401.
 2:30:20 0.29 270.13 148.03  4.76 1647 117.44   306.2 216487.  2.04 -4.19 -36.50   4.35 -10.24 0.65 0.67 0.96 -1.00  -1.0     -1. 94.62 287.4  77625.
 2:31:00 0.29 270.13 148.03  4.77 1647 118.09   307.9 213277.  1.83 -4.30 -35.32   7.24 -13.42 0.60 2.01 1.60 -1.00  -1.0     -1. 98.71 296.2 143147.
 2:31:41 0.29 270.13 148.02  4.77 1647 120.96   307.6 199247.  2.69 -4.71 -34.77   6.58 -13.63 0.51 1.08 0.87 -1.00  -1.0     -1.106.82 298.0 159194.
 2:32:21 0.29 270.14 148.02  4.77 1647 127.90   306.6 220051.  1.62 -4.64 -34.77   2.83 -14.82 0.54 1.01 0.86 -1.00  -1.0     -1.106.11 293.3 149159.
 2:33:02 0.29 270.14 148.02  4.77 1647 119.18   310.1 194462.  1.89 -5.34 -35.20   4.86 -16.37 0.70 0.71 0.56 -1.00  -1.0     -1. 98.06 295.4  97766.
 2:33:42 0.29 270.14 148.01  4.77 1647 123.39   308.7 196022.  2.08 -6.49 -35.23   4.54 -16.53 0.50 2.09 1.82 -1.00  -1.0     -1. 98.41 294.0  84440.
 2:34:23 0.29 270.14 148.01  4.77 1647 109.65   310.5 168205.  2.56 -5.51 -35.33   7.18 -14.25 0.35 0.60 0.75 -1.00  -1.0     -1. 96.71 294.0 105435.
 2:35:03 0.29 270.15 148.01  4.77 1647 118.92   317.7 227369.  3.01 -4.82 -35.05   7.20 -15.74 0.47 1.37 1.15 -1.00  -1.0     -1.100.82 300.8 129289.
 2:35:44 0.29 270.15 148.01  4.77 1647 119.47   314.0 202775.  1.33 -5.56 -34.54   4.44 -17.47 0.41 0.84 0.76 -1.00  -1.0     -1.101.95 295.7 104496.
 2:36:24 0.29 270.15 148.00  4.77 1647 123.65   309.5 170836.  2.14 -6.07 -33.94   2.06 -17.27 0.52 2.02 1.25 -1.00  -1.0     -1.105.96 298.2 118569.
 2:37:05 0.29 270.16 148.00  4.77 1647 125.15   308.4 179256.  0.33 -5.84 -32.69  -0.22 -18.91 0.71 2.38 2.21 -1.00  -1.0     -1.109.10 301.1 150215.
 2:37:45 0.29 270.16 148.00  4.77 1647 127.21   314.5 163147.  1.64 -7.18 -29.47   1.89 -25.04 1.48 1.63 1.11 -1.00  -1.0     -1.104.90 304.2 108612.
 2:38:26 0.29 270.16 147.99  4.77 1647  -1.00    -1.0     -1. -1.00 -1.00 -33.48   9.35 -18.35 0.85 3.66 2.68 -1.00  -1.0     -1.104.80 302.9  90512.
 2:39:06 0.29 270.17 147.99  4.77 1647 125.73   307.9 126979.  3.51 -8.27 -32.96   8.76 -20.58 0.44 0.77 0.69 -1.00  -1.0     -1. 98.87 307.3 166337.
 2:39:47 0.29 270.17 147.99  4.77 1647 130.36   312.3 154130.  3.27 -7.62 -32.79   9.54 -22.00 0.93 0.87 2.27 -1.00  -1.0     -1. 98.39 308.7 153717.
 2:40:27 0.29 270.17 147.99  4.77 1647 114.14   313.7 123292.  4.04 -6.64 -32.35  10.28 -23.07 1.35 0.72 1.40 -1.00  -1.0     -1. 93.51 311.6 152798.
 2:41:08 0.29 270.18 147.98  4.77 1647 126.98   319.0 128662.  3.91 -7.77 -28.58  11.54 -25.11 0.84 0.95 1.08 -1.00  -1.0     -1. 99.55 313.7 126768.
 2:41:48 0.29 270.18 147.98  4.77 1647 126.27   310.5 121603.  2.78 -8.98 -29.41   6.46 -26.02 1.05 1.91 1.72 -1.00  -1.0     -1. 99.62 307.3 118851.
 2:42:29 0.29 270.18 147.98  4.77 1647 127.33   313.2 125098.  2.15 -8.69 -27.34   9.35 -27.42 3.62 5.25 4.34 -1.00  -1.0     -1. 98.93 310.9 128863.
 2:43:09 0.29 270.19 147.97  4.77 1647 127.00   312.3 120102.  2.59 -8.80 -30.00   6.90 -26.57 1.47 0.68 2.11 -1.00  -1.0     -1. 97.59 308.6 117965.
 2:43:50 0.29 270.19 147.97  4.77 1647 119.32   310.2  95388.  3.41 -7.78 -27.40   5.66 -30.80 0.83 0.63 1.16 -1.00  -1.0     -1. 96.48 308.5 123883.
 2:44:30 0.29 270.19 147.97  4.77 1647 121.93   314.2 108122.  3.11 -8.77 -26.26   3.66 -32.12 1.14 1.34 1.01 -1.00  -1.0     -1. 92.93 312.8  97077.
 2:45:11 0.29 270.20 147.97  4.77 1647 125.56   314.7  93991.  2.92 -8.91 -27.93   4.29 -30.53 1.45 1.35 1.64 -1.00  -1.0     -1.100.21 313.9 117783.
 2:45:51 0.29 270.20 147.96  4.77 1647 128.45   307.1 124754.  3.32 -7.72 -25.92   6.75 -31.76 3.19 0.76 2.72 -1.00  -1.0     -1. 98.47 303.0 122233.
 2:46:32 0.29 270.20 147.96  4.77 1647 122.22   313.3  93965.  2.14 -8.86 -24.74   6.51 -32.67 1.29 1.62 1.31 -1.00  -1.0     -1. 96.50 313.1 119618.
 2:47:12 0.29 270.21 147.96  4.77 1647 123.16   313.5 112033.  3.31 -8.68 -26.06   7.57 -31.43 1.03 0.69 0.97 -1.00  -1.0     -1. 97.48 309.6 111958.
 2:47:53 0.29 270.21 147.95  4.77 1647 121.20   313.1  98237.  3.36 -8.55 -28.64   6.55 -28.58 2.73 2.09 3.30 -1.00  -1.0     -1. 97.55 311.4 121284.
 2:48:33 0.29 270.21 147.95  4.77 1647 124.82   301.5 133853.  4.72 -5.73 -32.46  10.71 -22.66 1.31 2.00 2.73 -1.00  -1.0     -1. 93.79 297.9 124994.
 2:49:14 0.29 270.22 147.95  4.77 1647  -1.00    -1.0     -1. -1.00 -1.00 -32.16   8.61 -24.14 0.59 1.59 0.77 -1.00  -1.0     -1. 94.48 307.7 134291.
 2:49:54 0.29 270.22 147.94  4.77 1647  -1.00    -1.0     -1. -1.00 -1.00 -32.14   6.55 -24.44 0.42 0.48 0.77 -1.00  -1.0     -1. 96.68 305.1 121590.
 2:50:35 0.29 270.22 147.94  4.78 1647  -1.00    -1.0     -1. -1.00 -1.00 -30.21   6.83 -26.86 1.22 1.28 1.32 -1.00  -1.0     -1. 97.55 308.7 129886.
 2:51:15 0.29 270.23 147.94  4.78 1647 117.87   310.5 183398.  0.00  0.00 -31.26   6.53 -26.37 0.61 0.60 0.61 -1.00  -1.0     -1. 96.08 305.2 112250.
 2:51:56 0.29 270.23 147.93  4.78 1647 113.00   321.8 191529.  3.23 -6.85 -31.11   6.10 -26.39 0.89 2.66 1.37 -1.00  -1.0     -1. 94.13 309.2 132196.
 2:52:36 0.29 270.23 147.93  4.78 1647 119.41   322.1 208769.  2.31 -7.04 -31.67   4.96 -26.33 1.02 1.46 1.15 -1.00  -1.0     -1. 92.98 306.7 113329.
 2:53:17 0.29 270.23 147.93  4.78 1647 111.87   318.2 192858.  2.12 -6.07 -31.82   5.45 -26.62 0.59 1.30 0.59 -1.00  -1.0     -1. 95.96 308.5 130263.
 2:53:57 0.29 270.23 147.92  4.78 1647 111.50   320.6 213297.  3.02 -6.55 -31.68   6.95 -26.58 1.64 2.07 2.14 -1.00  -1.0     -1. 94.78 306.3 123162.
 2:54:38 0.29 270.24 147.92  4.78 1647 100.29   334.3 111227.  0.37 -8.06 -23.74  -0.58 -34.91 3.83 2.26 2.58 -1.00  -1.0     -1. 99.18 322.1 112107.
 2:55:18 0.29 270.24 147.92  4.78 1647 104.58   323.4 214587.  2.47 -6.18 -31.76   3.91 -26.06 2.35 2.66 3.49 -1.00  -1.0     -1. 89.63 306.9 130175.
 2:55:59 0.29 270.24 147.91  4.78 1647 114.96   335.5 193410.  0.72 -9.47 -35.41  11.08  -5.30 2.14 3.98 9.37 -1.00  -1.0     -1. 95.46 322.1 182914.
 2:56:39 0.29 270.25 147.91  4.78 1647 125.36   328.3 256872.  3.58  0.00 -35.44  16.82  -0.86 0.78 2.14 2.17 -1.00  -1.0     -1.102.78 311.7 197620.
 2:57:20 0.29 270.25 147.91  4.78 1647 108.80   327.5 222146.  3.48 -2.15 -35.06  20.15   4.85 0.71 0.91 1.35 -1.00  -1.0     -1. 99.83 318.1 195625.
 2:58:00 0.29 270.26 147.91  4.78 1647 118.28   329.5 237482.  3.25 -1.29 -33.37  18.40   9.03 2.69 1.08 2.57 -1.00  -1.0     -1.107.51 313.5 194456.
 2:58:41 0.29 270.26 147.90  4.78 1647 135.36   327.9 210766.  4.73  1.08 -35.16  16.14   5.73 2.37 2.23 4.41 -1.00  -1.0     -1.113.74 313.1 188683.
 2:59:21 0.29 270.26 147.90  4.78 1647 123.75   322.9 283873.  3.35 -2.24 -36.84  13.41  -8.92 0.95 1.44 3.98 -1.00  -1.0     -1.102.90 307.8 197912.
 3:00:02 0.29 270.27 147.90  4.78 1647 119.81   323.1 242166.  3.59 -5.65 -34.85  12.51 -15.66 1.02 1.05 2.50 -1.00  -1.0     -1.105.05 312.5 207356.
 3:00:42 0.29 270.27 147.90  4.78 1647  -1.00    -1.0     -1. -1.00 -1.00 -34.80  13.90 -14.63 1.41 2.27 2.74 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:02:02 0.29 270.28 147.89  4.78 1647 121.93   325.7 227889.  3.97 -6.47 -29.88  21.34  -8.8416.78 8.5915.47 -1.00  -1.0     -1. 95.59 308.9 181079.
 3:02:43 0.29 270.28 147.89  4.78 1647  -1.00    -1.0     -1. -1.00 -1.00 -26.45  23.99  -9.41 2.41 1.74 3.15 -1.00  -1.0     -1. -1.00  -1.0     -1.
 3:03:23 0.29 270.28 147.88  4.78 1647 148.54   321.5 202132.  6.23 -3.35 -34.36  14.70  -5.05 0.38 0.32 0.64 -1.00  -1.0     -1.115.11 304.6 177015.
 3:04:04 0.29 270.29 147.88  4.78 1647 129.44   305.8 207463.  0.00  0.00 -34.64  14.23  -5.59 0.40 0.49 0.64 -1.00  -1.0     -1.120.45 300.3 160870.
 3:04:45 0.29 270.29 147.88  4.78 1647 142.89   313.1 222032.  3.76 -2.07   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.119.85 300.1 179432.
 3:05:26 0.29 270.29 147.88  4.78 1647 138.66   301.4 212719.  0.00  0.00 -35.40  12.41  -5.58 0.73 1.58 0.72 -1.00  -1.0     -1.123.37 298.0 159899.
 3:06:06 0.29 270.30 147.87  4.78 1647 120.63   324.6 211751.  3.08 -3.29 -31.71  19.35  -2.8717.02 7.9115.49 -1.00  -1.0     -1.104.11 311.5 160393.
 3:06:47 0.29 270.30 147.87  4.78 1647 134.72   317.1 246360.  5.21 -3.34 -37.65  11.04  -4.57 1.69 0.85 1.53 -1.00  -1.0     -1.115.98 301.3 166194.
 3:07:27 0.29 270.30 147.87  4.78 1647 132.90   319.6 236189.  3.79 -2.80 -34.96  17.41  -4.84 8.24 5.49 4.14 -1.00  -1.0     -1.114.89 297.7 143091.
 3:08:08 0.29 270.31 147.86  4.78 1647 112.53   332.2 261491.  3.82 -2.14 -36.18  19.85  -0.58 1.25 1.51 1.50 -1.00  -1.0     -1. 94.03 318.3 188433.
 3:08:48 0.29 270.31 147.86  4.78 1647 118.06   324.4 206628.  4.72 -1.53 -36.86  19.02  -0.32 0.74 1.28 1.35 -1.00  -1.0     -1.112.74 307.4 177174.
 3:09:29 0.29 270.31 147.86  4.78 1647 115.66   331.2 245090.  3.72 -1.81 -38.59  16.43   0.77 0.48 1.34 1.19 -1.00  -1.0     -1. 93.43 317.7 180111.
 3:10:09 0.29 270.32 147.85  4.79 1647 113.36   327.8 241013.  2.89 -0.99 -39.56  14.98   1.88 0.75 1.20 0.86 -1.00  -1.0     -1. 95.07 313.7 175495.
 3:10:50 0.29 270.32 147.85  4.79 1647 122.47   316.4 271581.  3.53 -2.77 -37.71  11.42  -6.67 0.27 0.85 1.45 -1.00  -1.0     -1.115.34 304.4 215295.
 3:11:30 0.29 270.32 147.85  4.79 1647 122.31   315.7 229971.  3.70 -3.62 -37.81  14.76  -6.89 1.11 1.61 0.65 -1.00  -1.0     -1.104.58 303.9 181910.
 3:12:11 0.29 270.33 147.85  4.79 1647 125.23   322.4 237917.  4.35 -3.04 -37.46  16.03  -7.16 0.40 0.60 0.44 -1.00  -1.0     -1.104.64 307.4 197536.
 3:12:51 0.29 270.33 147.84  4.79 1647 118.31   322.3 235529.  4.48 -2.43 -37.76  15.96  -6.60 0.53 0.38 0.39 -1.00  -1.0     -1.104.32 304.8 170031.
 3:13:32 0.29 270.33 147.84  4.79 1647 112.53   325.6 224072.  3.96 -3.15 -38.63  16.67  -7.51 0.54 0.51 0.36 -1.00  -1.0     -1. 95.57 313.0 189135.
 3:14:12 0.29 270.33 147.84  4.79 1647 109.15   327.6 270350.  4.34 -3.45 -37.73  16.73  -7.62 0.80 0.72 0.63 -1.00  -1.0     -1. 91.21 311.8 173754.
 3:14:53 0.29 270.33 147.83  4.79 1647 120.76   323.0 238037.  4.34 -2.26 -37.62  16.27  -7.19 0.70 0.79 0.64 -1.00  -1.0     -1.106.08 306.2 204867.
 3:15:33 0.29 270.34 147.83  4.79 1647 111.65   325.1 260802.  3.77 -3.09 -38.91  16.96  -6.44 0.37 0.43 0.30 -1.00  -1.0     -1. 97.06 312.8 173315.
 3:16:14 0.29 270.34 147.83  4.79 1647 117.67   329.5 233262.  3.40 -3.35 -38.30  17.91  -5.15 0.32 0.55 1.18 -1.00  -1.0     -1. 94.61 316.8 183652.
